"","fecha","tc_promedio_mes","i_productividad_us","i_ipc_us","i_empleo_arg","i_manuf_arg","i_productividad_arg","i_caba","ipc_arg_b","ipc_us_b","ipt_arg_b","ipt_us_b","tcp_arbitrario","sobrevaluacion","tcp_definitivo"
"124",2012-06-01,4.497755,1.02222081146444,0.937418984330134,1.02341682027607,1.18678395393345,1.15962912707778,NA,NA,6.97507117780934,5.95142338228714,4.73358628457377,NA,NA,NA
"125",2012-07-01,4.55280952380952,1.0202699972819,0.93768972023956,1.02363653311251,1.2280241880025,1.19966819108001,0.286017980175704,2007848228681.67,6.97708564761442,6.15691099564874,4.72455267152786,5.81140919410285,1.39575659275202,6.35461390840133
"126",2012-08-01,4.60982727272727,1.02148769140272,0.943137254901961,1.02543325064299,1.23585630587998,1.20520404922022,0.292626078938606,2054237128386.14,7.01761922187415,6.18532200638255,4.73019143384268,5.89120299001344,1.39742029758264,6.44186619925913
"127",2012-09-01,4.6698947368421,1.02270538552353,0.947637213881368,1.02722996817347,1.24471365731939,1.21171859844843,0.297005865327972,2084983259585.62,7.05110215181611,6.21875583423022,4.7358301961575,5.92604563546568,1.38760422357842,6.47996566050874
"128",2012-10-01,4.72985,1.02392307964435,0.950192796783986,1.02902668570396,1.25182017469629,1.21650895169926,0.301385651717337,2115729390785.1,7.07011752588525,6.24334078098664,4.74146895847232,5.98075711941135,1.38266353956852,6.53979114262816
"129",2012-11-01,4.79739,1.02590040881679,0.948597095742063,1.03095036179639,1.25152628126456,1.2139539667883,0.307635171477602,2159601063373.83,7.0582443629432,6.23022814300143,4.75062535418035,6.13974711388513,1.39943641611538,6.71364226830778
"130",2012-12-01,4.88002105263158,1.02787773798923,0.948482238083518,1.03287403788882,1.26734451550654,1.22700781413479,0.313705401736547,2202214122404.68,7.05738973938953,6.297222814412,4.75978174988838,6.20697834050129,1.39080501226052,6.78715773993684
"131",2013-01-01,4.94860952380952,1.02985506716167,0.950360981212569,1.03479771398125,1.09526248282065,1.05843148667846,0.320902594575212,2252738466656.46,7.07136893894598,5.43205905343273,4.76893814559641,7.36022844767732,1.62635676469963,8.04820457490464
"132",2013-02-01,5.01108235294118,1.02952080862715,0.955521371728608,1.03506582962255,1.10900696132057,1.07143616336459,0.324411546243885,2277371332003.4,7.10976595432154,5.49880137224972,4.76739029840257,7.30832799064877,1.59475584504133,7.99145287233641
"133",2013-03-01,5.08396315789474,1.02918655009263,0.952834522930511,1.03533394526385,1.11235104844636,1.07438865839842,0.329431652280819,2312612511623.86,7.08977386761964,5.51395410304108,4.76584245120872,7.41948619512919,1.59580252992228,8.11300126940007
"134",2013-04-01,5.155505,1.02885229155811,0.950845024202149,1.03560206090514,1.23821805194095,1.19565043242451,0.336039751043721,2359001411328.33,7.0749705667793,6.13629114206934,4.76429460401488,6.81275896453317,1.44497230838242,7.44956196072711
"135",2013-05-01,5.23985454545455,1.02908869348019,0.951238821888588,1.0357332668245,1.24722059697872,1.20419092147405,0.341059857080655,2394242590948.79,7.07790070467759,6.18012245420075,4.76538930770656,6.86422959086104,1.43245267407674,7.50584365540954
"136",2013-06-01,5.3292,1.02932509540228,0.95350315858561,1.03586447274385,1.25227700369863,1.20891973481969,0.347488666342238,2439372877095.39,7.09474899759278,6.20439156719431,4.76648401139825,6.95131398995072,1.42630564016222,7.60106801755248
"137",2013-07-01,5.44087727272727,1.02956149732436,0.95536959553696,1.03599567866321,1.26340522503608,1.21950819975071,0.356017724047845,2499246922062.79,7.1086366303399,6.25873345659803,4.76757871508994,7.04792178001706,1.41644546566203,7.70670594217814
"138",2013-08-01,5.58136666666667,1.02904235032201,0.957650340470916,1.03635165685007,1.27963933536545,1.23475398230639,0.363419819173732,2551209681809.28,7.12560701233419,6.3369775302113,4.76517470697107,7.08512892574631,1.38808133943578,7.74739091854891
"139",2013-09-01,5.73712380952381,1.02852320331965,0.958011321683485,1.03670763503694,1.28061411590746,1.23527026581783,0.371180493302256,2605689668671.51,7.12829297207429,6.33962718921879,4.7627706988522,7.22703092231943,1.37744226155403,7.90255679500595
"140",2013-10-01,5.84819545454545,1.02800405631729,0.958524079087702,1.03706361322381,1.26400861299225,1.21883421313275,0.379350972005225,2663046486523.17,7.13210825579603,6.25527443713762,4.76036669073333,7.47793471823489,1.39819422302001,8.17691309963736
"141",2013-11-01,6.01493684210526,1.02632313068197,0.960292066617442,1.03484337804413,1.25615480558598,1.21385982868261,0.388366672642983,2726336768290.51,7.14526335406857,6.22974500946302,4.75258284751324,7.66033027673371,1.39259276976976,8.37635755693756
"142",2013-12-01,6.31917894736842,1.02464220504665,0.962831241283124,1.03262314286445,1.24102168483506,1.20181471179556,0.397151858207617,2788008832626.31,7.16415663905861,6.16792732257496,4.74479900429315,7.87833517799049,1.36326885333737,8.61473983761258
"143",2014-01-01,7.09672727272727,1.02296127941132,0.96516531298712,1.03040290768477,1.0785642596721,1.04674031063785,0.416207770919243,2921781473634.56,7.18152381055996,5.37205785405799,4.73701516107305,9.44108763264787,1.45469392781375,10.3235660709866
"144",2014-02-01,7.85653,1.0255380262044,0.966227746328657,1.02890493019036,1.08112584648521,1.05075387896644,0.434418461696079,3049620650727.12,7.1894290784314,5.39265620213278,4.74894727313899,9.83043733278172,1.36820060655975,10.7493091114549
"145",2014-03-01,7.9313,1.02811477299747,0.968200836820084,1.02740695269595,1.06529623928667,1.03687855770423,0.450272776169864,3160918049630.5,7.20411029019264,5.32144558016024,4.76087938520492,10.3304025724716,1.42423148286203,11.2960071600236
"146",2014-04-01,8.00125263157895,1.03069151979055,0.970005742882927,1.02590897520153,1.17265059834282,1.14303571436488,0.464334195630459,3259629312955.13,7.21754008889315,5.86626303049404,4.77281149727085,9.66982398918416,1.32150344272873,10.5736828987739
"147",2014-05-01,8.042665,1.03084789509778,0.971851669538108,1.02516045211582,1.17686353433765,1.14797984248098,0.475911174858489,3340899788406.38,7.23127511029141,5.89163717726917,4.7735356226274,9.85098249760017,1.33932902542906,10.7717746763024
"148",2014-06-01,8.125515,1.03100427040502,0.973135614078267,1.0244119290301,1.17575454833973,1.14773609621368,0.487027123940271,3418933828994.53,7.24082858073064,5.89038622797797,4.77425974798395,10.0714386061829,1.35534021952318,11.0128372838389
"149",2014-07-01,8.16058636363636,1.03116064571226,0.974230863893675,1.02366340594439,1.17579959447435,1.14861934855394,0.497861332377123,3494990048277.45,7.24897802676027,5.89491923642658,4.77498387334051,10.2775599530614,1.37713452543556,11.2382252291623
"150",2014-08-01,8.31636,1.02972232747639,0.974074985642793,1.02328146855278,1.17147208661261,1.14481901863172,0.509182183746126,3574462504360.31,7.24781818050886,5.87541526586272,4.7683234694456,10.5331290794978,1.38494280462008,11.5176829426303
"151",2014-09-01,8.41927727272727,1.02828400924053,0.974144720649766,1.02289953116117,1.17181965653435,1.14558626809041,0.520631099044643,3654833970127.37,7.24833705909501,5.87935292684579,4.76166306555069,10.7469495946917,1.39578366802217,11.751489713823
"152",2014-10-01,8.48031363636364,1.02684569100467,0.973951923865781,1.02251759376956,1.18820801743058,1.16204163592941,0.53067131111851,3725316329368.27,7.24690251241564,5.96380480773978,4.75500266165578,10.7861111051308,1.39078720897001,11.7943117335085
"153",2014-11-01,8.51402222222222,1.02293997680034,0.972118303388301,1.02356177593857,1.1906429137527,1.16323503059785,0.54035294418974,3793281461493.43,7.23325905782671,5.96992952189899,4.73691651531466,10.9505109686754,1.40639501373569,11.9740784001682
"154",2014-12-01,8.5495052631579,1.019034262596,0.96911969808844,1.02460595810758,1.19153512885663,1.16292035921532,0.548216069461875,3848480656103.02,7.21094727862199,5.96831457227414,4.71883036897353,11.1046904519102,1.42027743035265,12.1426693659444
